tgDataLogger2 started logging at time 01112017_141027, with 7 sensors on 1 senseable objects.
time,0_compound(compound_4cBWDx).X,0_compound(compound_4cBWDx).Y,0_compound(compound_4cBWDx).Z,0_compound(compound_4cBWDx).Euler1,0_compound(compound_4cBWDx).Euler2,0_compound(compound_4cBWDx).Euler3,0_compound(compound_4cBWDx).mass,1_compound(compound_S22Jjz).X,1_compound(compound_S22Jjz).Y,1_compound(compound_S22Jjz).Z,1_compound(compound_S22Jjz).Euler1,1_compound(compound_S22Jjz).Euler2,1_compound(compound_S22Jjz).Euler3,1_compound(compound_S22Jjz).mass,2_compound(compound_V41mtz).X,2_compound(compound_V41mtz).Y,2_compound(compound_V41mtz).Z,2_compound(compound_V41mtz).Euler1,2_compound(compound_V41mtz).Euler2,2_compound(compound_V41mtz).Euler3,2_compound(compound_V41mtz).mass,3_compound(compound_cCHryD).X,3_compound(compound_cCHryD).Y,3_compound(compound_cCHryD).Z,3_compound(compound_cCHryD).Euler1,3_compound(compound_cCHryD).Euler2,3_compound(compound_cCHryD).Euler3,3_compound(compound_cCHryD).mass,4_compound(compound_fa37Jn).X,4_compound(compound_fa37Jn).Y,4_compound(compound_fa37Jn).Z,4_compound(compound_fa37Jn).Euler1,4_compound(compound_fa37Jn).Euler2,4_compound(compound_fa37Jn).Euler3,4_compound(compound_fa37Jn).mass,5_compound(compound_hMaiRr).X,5_compound(compound_hMaiRr).Y,5_compound(compound_hMaiRr).Z,5_compound(compound_hMaiRr).Euler1,5_compound(compound_hMaiRr).Euler2,5_compound(compound_hMaiRr).Euler3,5_compound(compound_hMaiRr).mass,6_compound(compound_sbzayy).X,6_compound(compound_sbzayy).Y,6_compound(compound_sbzayy).Z,6_compound(compound_sbzayy).Euler1,6_compound(compound_sbzayy).Euler2,6_compound(compound_sbzayy).Euler3,6_compound(compound_sbzayy).mass,
11.3221,-35.552,16.104,0.683328,,,,0.195487,-47.3692,16.8766,1.31507,,,,0.195487,-70.9141,19.0282,3.18481,,,,0.195487,-11.8628,15.1663,0.0284498,,,,0.195487,0,0,0,,,,0,-59.1589,17.8514,2.1491,,,,0.195487,-23.7141,15.5339,0.254331,,,,0.195487,
11.3322,-35.5485,16.1134,0.688362,,,,0.195487,-47.3641,16.8924,1.32473,,,,0.195487,-70.9043,19.0615,3.20815,,,,0.195487,-11.8617,15.1678,0.0286567,,,,0.195487,0,0,0,,,,0,-59.1516,17.8752,2.16485,,,,0.195487,-23.7121,15.5385,0.256224,,,,0.195487,
11.3423,-35.5451,16.123,0.693394,,,,0.195487,-47.3589,16.9083,1.33438,,,,0.195487,-70.8944,19.0949,3.23147,,,,0.195487,-11.8608,15.1693,0.0288629,,,,0.195487,0,0,0,,,,0,-59.1445,17.8991,2.1806,,,,0.195487,-23.7099,15.5432,0.258107,,,,0.195487,
11.3524,-35.5415,16.1325,0.698417,,,,0.195487,-47.3538,16.9244,1.34403,,,,0.195487,-70.8845,19.1284,3.2548,,,,0.195487,-11.8597,15.1708,0.0290672,,,,0.195487,0,0,0,,,,0,-59.1371,17.9231,2.19634,,,,0.195487,-23.7078,15.5479,0.259991,,,,0.195487,
11.3625,-35.5381,16.1421,0.703449,,,,0.195487,-47.3486,16.9404,1.35368,,,,0.195487,-70.8745,19.162,3.27815,,,,0.195487,-11.8587,15.1723,0.0292718,,,,0.195487,0,0,0,,,,0,-59.1299,17.9472,2.21211,,,,0.195487,-23.7056,15.5527,0.261871,,,,0.195487,
11.3726,-35.5346,16.1518,0.708484,,,,0.195487,-47.3435,16.9565,1.36335,,,,0.195487,-70.8646,19.1956,3.30153,,,,0.195487,-11.8576,15.1739,0.029475,,,,0.195487,0,0,0,,,,0,-59.1226,17.9713,2.22789,,,,0.195487,-23.7035,15.5575,0.263755,,,,0.195487,
11.3827,-35.5311,16.1614,0.713535,,,,0.195487,-47.3382,16.9726,1.37304,,,,0.195487,-70.8545,19.2293,3.32497,,,,0.195487,-11.8567,15.1754,0.0296794,,,,0.195487,0,0,0,,,,0,-59.1153,17.9955,2.24372,,,,0.195487,-23.7013,15.5622,0.265641,,,,0.195487,
11.3928,-35.5275,16.1711,0.718599,,,,0.195487,-47.3331,16.9888,1.38277,,,,0.195487,-70.8445,19.2629,3.34847,,,,0.195487,-11.8556,15.1769,0.0298831,,,,0.195487,0,0,0,,,,0,-59.1079,18.0196,2.25959,,,,0.195487,-23.6992,15.567,0.267535,,,,0.195487,
11.4029,-35.5241,16.1807,0.723688,,,,0.195487,-47.3278,17.0048,1.39253,,,,0.195487,-70.8344,19.2964,3.37204,,,,0.195487,-11.8546,15.1785,0.0300885,,,,0.195487,0,0,0,,,,0,-59.1006,18.0436,2.27553,,,,0.195487,-23.697,15.5718,0.269434,,,,0.195487,
11.413,-35.5205,16.1903,0.728796,,,,0.195487,-47.3226,17.0208,1.40234,,,,0.195487,-70.8243,19.3298,3.3957,,,,0.195487,-11.8535,15.18,0.030294,,,,0.195487,0,0,0,,,,0,-59.0931,18.0676,2.29151,,,,0.195487,-23.6949,15.5765,0.271345,,,,0.195487,
11.4231,-35.5171,16.1998,0.733935,,,,0.195487,-47.3173,17.0367,1.41219,,,,0.195487,-70.8141,19.363,3.41943,,,,0.195487,-11.8526,15.1816,0.0305017,,,,0.195487,0,0,0,,,,0,-59.0858,18.0914,2.30757,,,,0.195487,-23.6927,15.5813,0.273264,,,,0.195487,
11.4332,-35.5135,16.2093,0.739095,,,,0.195487,-47.3121,17.0526,1.42209,,,,0.195487,-70.804,19.3961,3.44327,,,,0.195487,-11.8515,15.1831,0.0307099,,,,0.195487,0,0,0,,,,0,-59.0783,18.1151,2.32369,,,,0.195487,-23.6906,15.586,0.275197,,,,0.195487,
11.4433,-35.51,16.2187,0.74429,,,,0.195487,-47.3068,17.0683,1.43203,,,,0.195487,-70.7938,19.4289,3.46719,,,,0.195487,-11.8505,15.1846,0.0309208,,,,0.195487,0,0,0,,,,0,-59.0709,18.1386,2.33989,,,,0.195487,-23.6884,15.5906,0.277139,,,,0.195487,
11.4534,-35.5064,16.228,0.749508,,,,0.195487,-47.3016,17.0839,1.44203,,,,0.195487,-70.7836,19.4616,3.4912,,,,0.195487,-11.8494,15.1861,0.0311324,,,,0.195487,0,0,0,,,,0,-59.0634,18.162,2.35615,,,,0.195487,-23.6863,15.5953,0.279096,,,,0.195487,
11.4635,-35.5029,16.2373,0.75476,,,,0.195487,-47.2963,17.0993,1.45207,,,,0.195487,-70.7733,19.4939,3.5153,,,,0.195487,-11.8484,15.1876,0.0313469,,,,0.195487,0,0,0,,,,0,-59.056,18.1851,2.37249,,,,0.195487,-23.684,15.5998,0.281063,,,,0.195487,
11.4736,-35.4993,16.2464,0.760034,,,,0.195487,-47.2911,17.1146,1.46216,,,,0.195487,-70.7631,19.526,3.53949,,,,0.195487,-11.8473,15.1891,0.0315622,,,,0.195487,0,0,0,,,,0,-59.0484,18.2081,2.38888,,,,0.195487,-23.6819,15.6044,0.283046,,,,0.195487,
11.4837,-35.4958,16.2555,0.76534,,,,0.195487,-47.2857,17.1297,1.47229,,,,0.195487,-70.7528,19.5577,3.56374,,,,0.195487,-11.8464,15.1905,0.0317804,,,,0.195487,0,0,0,,,,0,-59.041,18.2308,2.40534,,,,0.195487,-23.6797,15.6088,0.285037,,,,0.195487,
11.4938,-35.4922,16.2644,0.770663,,,,0.195487,-47.2805,17.1447,1.48246,,,,0.195487,-70.7425,19.5892,3.58807,,,,0.195487,-11.8453,15.1919,0.0319995,,,,0.195487,0,0,0,,,,0,-59.0335,18.2532,2.42185,,,,0.195487,-23.6776,15.6133,0.287044,,,,0.195487,
11.5039,-35.4887,16.2732,0.776015,,,,0.195487,-47.2752,17.1594,1.49266,,,,0.195487,-70.7322,19.6204,3.61245,,,,0.195487,-11.8443,15.1934,0.0322213,,,,0.195487,0,0,0,,,,0,-59.026,18.2755,2.43841,,,,0.195487,-23.6753,15.6176,0.289057,,,,0.195487,
11.514,-35.4851,16.2819,0.781379,,,,0.195487,-47.2699,17.1741,1.5029,,,,0.195487,-70.7219,19.6512,3.63689,,,,0.195487,-11.8432,15.1948,0.0324436,,,,0.195487,0,0,0,,,,0,-59.0185,18.2975,2.455,,,,0.195487,-23.6732,15.6219,0.291082,,,,0.195487,
11.5241,-35.4816,16.2905,0.786765,,,,0.195487,-47.2646,17.1885,1.51315,,,,0.195487,-70.7115,19.6818,3.66135,,,,0.195487,-11.8422,15.1961,0.0326686,,,,0.195487,0,0,0,,,,0,-59.011,18.3193,2.47163,,,,0.195487,-23.671,15.6261,0.293113,,,,0.195487,
11.5342,-35.478,16.299,0.792157,,,,0.195487,-47.2594,17.2028,1.52342,,,,0.195487,-70.7012,19.7121,3.68585,,,,0.195487,-11.8411,15.1975,0.0328936,,,,0.195487,0,0,0,,,,0,-59.0034,18.3408,2.48827,,,,0.195487,-23.6688,15.6303,0.295154,,,,0.195487,
11.5443,-35.4745,16.3074,0.797563,,,,0.195487,-47.254,17.2169,1.5337,,,,0.195487,-70.6908,19.742,3.71036,,,,0.195487,-11.8401,15.1988,0.033121,,,,0.195487,0,0,0,,,,0,-58.996,18.3621,2.50494,,,,0.195487,-23.6666,15.6345,0.297196,,,,0.195487,
11.5544,-35.4708,16.3157,0.802969,,,,0.195487,-47.2488,17.2308,1.544,,,,0.195487,-70.6805,19.7717,3.73487,,,,0.195487,-11.839,15.2001,0.033348,,,,0.195487,0,0,0,,,,0,-58.9884,18.3832,2.52159,,,,0.195487,-23.6645,15.6385,0.299246,,,,0.195487,
11.5645,-35.4674,16.3239,0.808383,,,,0.195487,-47.2434,17.2447,1.55428,,,,0.195487,-70.6701,19.8012,3.75936,,,,0.195487,-11.838,15.2014,0.0335768,,,,0.195487,0,0,0,,,,0,-58.9809,18.4041,2.53826,,,,0.195487,-23.6622,15.6425,0.301295,,,,0.195487,
11.5746,-35.4637,16.3319,0.813789,,,,0.195487,-47.2382,17.2583,1.56457,,,,0.195487,-70.6598,19.8305,3.78384,,,,0.195487,-11.8368,15.2027,0.0338048,,,,0.195487,0,0,0,,,,0,-58.9733,18.4248,2.5549,,,,0.195487,-23.6601,15.6465,0.303348,,,,0.195487,
11.5847,-35.4602,16.34,0.819197,,,,0.195487,-47.2328,17.2719,1.57483,,,,0.195487,-70.6494,19.8595,3.80829,,,,0.195487,-11.8359,15.2039,0.0340344,,,,0.195487,0,0,0,,,,0,-58.9659,18.4454,2.57153,,,,0.195487,-23.6578,15.6504,0.305397,,,,0.195487,
11.5948,-35.4566,16.3479,0.82459,,,,0.195487,-47.2275,17.2854,1.58509,,,,0.195487,-70.639,19.8884,3.8327,,,,0.195487,-11.8347,15.2052,0.0342624,,,,0.195487,0,0,0,,,,0,-58.9582,18.4658,2.58813,,,,0.195487,-23.6557,15.6543,0.307447,,,,0.195487,
11.6049,-35.4531,16.3558,0.829978,,,,0.195487,-47.2222,17.2988,1.59532,,,,0.195487,-70.6286,19.9171,3.85706,,,,0.195487,-11.8338,15.2064,0.0344917,,,,0.195487,0,0,0,,,,0,-58.9508,18.4862,2.6047,,,,0.195487,-23.6535,15.6582,0.30949,,,,0.195487,
11.615,-35.4495,16.3637,0.835348,,,,0.195487,-47.2169,17.3121,1.60553,,,,0.195487,-70.6182,19.9457,3.88136,,,,0.195487,-11.8326,15.2076,0.034719,,,,0.195487,0,0,0,,,,0,-58.9431,18.5064,2.62122,,,,0.195487,-23.6514,15.662,0.311532,,,,0.195487,
11.6251,-35.446,16.3715,0.840708,,,,0.195487,-47.2115,17.3253,1.61571,,,,0.195487,-70.6077,19.9742,3.90561,,,,0.195487,-11.8317,15.2088,0.0349473,,,,0.195487,0,0,0,,,,0,-58.9357,18.5266,2.63771,,,,0.195487,-23.6491,15.6658,0.313565,,,,0.195487,
11.6352,-35.4424,16.3793,0.846045,,,,0.195487,-47.2063,17.3386,1.62586,,,,0.195487,-70.5973,20.0027,3.92979,,,,0.195487,-11.8305,15.21,0.0351731,,,,0.195487,0,0,0,,,,0,-58.928,18.5467,2.65414,,,,0.195487,-23.647,15.6696,0.315595,,,,0.195487,
11.6453,-35.4389,16.387,0.851371,,,,0.195487,-47.2009,17.3518,1.63597,,,,0.195487,-70.5867,20.0311,3.9539,,,,0.195487,-11.8296,15.2112,0.0353996,,,,0.195487,0,0,0,,,,0,-58.9205,18.5668,2.67053,,,,0.195487,-23.6448,15.6733,0.317614,,,,0.195487,
11.6554,-35.4352,16.3948,0.856671,,,,0.195487,-47.1957,17.365,1.64606,,,,0.195487,-70.5763,20.0596,3.97795,,,,0.195487,-11.8285,15.2124,0.0356235,,,,0.195487,0,0,0,,,,0,-58.9128,18.5869,2.68686,,,,0.195487,-23.6427,15.6771,0.319629,,,,0.195487,
11.6655,-35.4317,16.4026,0.861959,,,,0.195487,-47.1902,17.3782,1.65611,,,,0.195487,-70.5657,20.0881,4.00192,,,,0.195487,-11.8275,15.2135,0.0358478,,,,0.195487,0,0,0,,,,0,-58.9053,18.607,2.70316,,,,0.195487,-23.6404,15.6809,0.321632,,,,0.195487,
11.6756,-35.4281,16.4104,0.86722,,,,0.195487,-47.185,17.3915,1.66613,,,,0.195487,-70.5552,20.1166,4.02584,,,,0.195487,-11.8264,15.2147,0.0360693,,,,0.195487,0,0,0,,,,0,-58.8976,18.6272,2.71939,,,,0.195487,-23.6383,15.6847,0.323631,,,,0.195487,
11.6857,-35.4246,16.4182,0.872469,,,,0.195487,-47.1796,17.4048,1.67611,,,,0.195487,-70.5446,20.1453,4.04968,,,,0.195487,-11.8254,15.2159,0.0362912,,,,0.195487,0,0,0,,,,0,-58.89,18.6475,2.73558,,,,0.195487,-23.636,15.6884,0.325617,,,,0.195487,
11.6958,-35.4209,16.4261,0.877692,,,,0.195487,-47.1743,17.4181,1.68606,,,,0.195487,-70.534,20.174,4.07346,,,,0.195487,-11.8243,15.2171,0.0365102,,,,0.195487,0,0,0,,,,0,-58.8823,18.6678,2.75172,,,,0.195487,-23.6339,15.6923,0.327599,,,,0.195487,
11.7059,-35.4175,16.434,0.882905,,,,0.195487,-47.1688,17.4316,1.69598,,,,0.195487,-70.5233,20.2029,4.09718,,,,0.195487,-11.8233,15.2183,0.0367296,,,,0.195487,0,0,0,,,,0,-58.8747,18.6882,2.76783,,,,0.195487,-23.6317,15.6961,0.329569,,,,0.195487,
11.716,-35.4138,16.4419,0.888094,,,,0.195487,-47.1635,17.4451,1.70588,,,,0.195487,-70.5127,20.232,4.12086,,,,0.195487,-11.8222,15.2195,0.0369462,,,,0.195487,0,0,0,,,,0,-58.8669,18.7088,2.78388,,,,0.195487,-23.6296,15.7,0.331536,,,,0.195487,
11.7261,-35.4103,16.45,0.893276,,,,0.195487,-47.1581,17.4587,1.71575,,,,0.195487,-70.5019,20.2612,4.14448,,,,0.195487,-11.8213,15.2208,0.0371633,,,,0.195487,0,0,0,,,,0,-58.8593,18.7295,2.79991,,,,0.195487,-23.6273,15.7038,0.333491,,,,0.195487,
11.7362,-35.4066,16.4581,0.898437,,,,0.195487,-47.1527,17.4725,1.72561,,,,0.195487,-70.4912,20.2906,4.16807,,,,0.195487,-11.8202,15.222,0.0373776,,,,0.195487,0,0,0,,,,0,-58.8514,18.7503,2.8159,,,,0.195487,-23.6252,15.7078,0.335445,,,,0.195487,
11.7463,-35.4031,16.4662,0.903595,,,,0.195487,-47.1472,17.4863,1.73543,,,,0.195487,-70.4803,20.3202,4.19162,,,,0.195487,-11.8192,15.2232,0.0375927,,,,0.195487,0,0,0,,,,0,-58.8437,18.7713,2.83188,,,,0.195487,-23.623,15.7117,0.337388,,,,0.195487,
11.7564,-35.3994,16.4745,0.908735,,,,0.195487,-47.1419,17.5003,1.74526,,,,0.195487,-70.4695,20.35,4.21514,,,,0.195487,-11.8181,15.2245,0.0378052,,,,0.195487,0,0,0,,,,0,-58.8358,18.7925,2.84782,,,,0.195487,-23.6209,15.7157,0.339331,,,,0.195487,
11.7665,-35.3959,16.4828,0.913876,,,,0.195487,-47.1364,17.5144,1.75506,,,,0.195487,-70.4586,20.38,4.23864,,,,0.195487,-11.8171,15.2258,0.0380187,,,,0.195487,0,0,0,,,,0,-58.8281,18.8138,2.86376,,,,0.195487,-23.6186,15.7198,0.341265,,,,0.195487,
11.7766,-35.3922,16.4912,0.919003,,,,0.195487,-47.131,17.5286,1.76486,,,,0.195487,-70.4477,20.4103,4.26213,,,,0.195487,-11.816,15.227,0.0382298,,,,0.195487,0,0,0,,,,0,-58.8202,18.8353,2.87968,,,,0.195487,-23.6165,15.7239,0.3432,,,,0.195487,
11.7867,-35.3887,16.4997,0.924134,,,,0.195487,-47.1254,17.5429,1.77465,,,,0.195487,-70.4366,20.4407,4.2856,,,,0.195487,-11.8151,15.2283,0.0384422,,,,0.195487,0,0,0,,,,0,-58.8124,18.8569,2.8956,,,,0.195487,-23.6142,15.728,0.345129,,,,0.195487,
11.7968,-35.3849,16.5082,0.929255,,,,0.195487,-47.12,17.5573,1.78445,,,,0.195487,-70.4256,20.4713,4.30908,,,,0.195487,-11.814,15.2297,0.0386524,,,,0.195487,0,0,0,,,,0,-58.8044,18.8787,2.91151,,,,0.195487,-23.6121,15.7322,0.34706,,,,0.195487,
11.8069,-35.3814,16.5168,0.934384,,,,0.195487,-47.1144,17.5719,1.79423,,,,0.195487,-70.4145,20.5021,4.33255,,,,0.195487,-11.813,15.231,0.0388641,,,,0.195487,0,0,0,,,,0,-58.7965,18.9007,2.92743,,,,0.195487,-23.6099,15.7364,0.348986,,,,0.195487,
11.817,-35.3777,16.5255,0.939506,,,,0.195487,-47.109,17.5865,1.80403,,,,0.195487,-70.4034,20.5331,4.35603,,,,0.195487,-11.8119,15.2323,0.039074,,,,0.195487,0,0,0,,,,0,-58.7884,18.9228,2.94335,,,,0.195487,-23.6078,15.7406,0.350917,,,,0.195487,
11.8271,-35.3741,16.5343,0.94464,,,,0.195487,-47.1034,17.6012,1.81383,,,,0.195487,-70.3922,20.5642,4.37952,,,,0.195487,-11.811,15.2337,0.0392855,,,,0.195487,0,0,0,,,,0,-58.7805,18.945,2.95928,,,,0.195487,-23.6055,15.7449,0.352843,,,,0.195487,
11.8372,-35.3704,16.5431,0.949768,,,,0.195487,-47.0979,17.6161,1.82364,,,,0.195487,-70.381,20.5955,4.40303,,,,0.195487,-11.8099,15.2351,0.0394953,,,,0.195487,0,0,0,,,,0,-58.7724,18.9673,2.97521,,,,0.195487,-23.6034,15.7492,0.354775,,,,0.195487,
11.8473,-35.3668,16.552,0.95491,,,,0.195487,-47.0922,17.631,1.83345,,,,0.195487,-70.3697,20.627,4.42654,,,,0.195487,-11.8089,15.2364,0.0397071,,,,0.195487,0,0,0,,,,0,-58.7644,18.9898,2.99117,,,,0.195487,-23.6011,15.7536,0.356704,,,,0.195487,
11.8574,-35.363,16.5609,0.960048,,,,0.195487,-47.0867,17.646,1.84328,,,,0.195487,-70.3585,20.6585,4.45008,,,,0.195487,-11.8078,15.2378,0.0399173,,,,0.195487,0,0,0,,,,0,-58.7563,19.0123,3.00713,,,,0.195487,-23.599,15.758,0.35864,,,,0.195487,
11.8675,-35.3594,16.5698,0.965201,,,,0.195487,-47.081,17.661,1.85311,,,,0.195487,-70.3471,20.6901,4.47363,,,,0.195487,-11.8069,15.2392,0.0401296,,,,0.195487,0,0,0,,,,0,-58.7482,19.0349,3.02311,,,,0.195487,-23.5967,15.7623,0.360573,,,,0.195487,
11.8776,-35.3556,16.5788,0.970352,,,,0.195487,-47.0755,17.6761,1.86297,,,,0.195487,-70.3357,20.7218,4.4972,,,,0.195487,-11.8057,15.2407,0.0403404,,,,0.195487,0,0,0,,,,0,-58.74,19.0575,3.0391,,,,0.195487,-23.5945,15.7668,0.362514,,,,0.195487,
11.8877,-35.352,16.5878,0.975518,,,,0.195487,-47.0698,17.6912,1.87282,,,,0.195487,-70.3242,20.7535,4.52078,,,,0.195487,-11.8048,15.2421,0.0405534,,,,0.195487,0,0,0,,,,0,-58.7319,19.0802,3.05512,,,,0.195487,-23.5922,15.7712,0.364453,,,,0.195487,
11.8978,-35.3482,16.5968,0.980681,,,,0.195487,-47.0642,17.7063,1.88269,,,,0.195487,-70.3128,20.7853,4.54439,,,,0.195487,-11.8037,15.2435,0.0407649,,,,0.195487,0,0,0,,,,0,-58.7237,19.1029,3.07113,,,,0.195487,-23.5901,15.7756,0.366399,,,,0.195487,
11.9079,-35.3446,16.6059,0.98586,,,,0.195487,-47.0585,17.7214,1.89256,,,,0.195487,-70.3013,20.817,4.568,,,,0.195487,-11.8027,15.2449,0.0409787,,,,0.195487,0,0,0,,,,0,-58.7156,19.1256,3.08717,,,,0.195487,-23.5878,15.7801,0.368343,,,,0.195487,
11.918,-35.3408,16.6149,0.991034,,,,0.195487,-47.0529,17.7365,1.90245,,,,0.195487,-70.2898,20.8487,4.59163,,,,0.195487,-11.8016,15.2463,0.041191,,,,0.195487,0,0,0,,,,0,-58.7072,19.1483,3.1032,,,,0.195487,-23.5857,15.7845,0.370295,,,,0.195487,
11.9281,-35.3372,16.6239,0.996223,,,,0.195487,-47.0471,17.7516,1.91234,,,,0.195487,-70.2782,20.8804,4.61526,,,,0.195487,-11.8006,15.2478,0.0414056,,,,0.195487,0,0,0,,,,0,-58.6991,19.171,3.11927,,,,0.195487,-23.5833,15.789,0.372245,,,,0.195487,
11.9382,-35.3334,16.6329,1.00141,,,,0.195487,-47.0416,17.7667,1.92224,,,,0.195487,-70.2666,20.912,4.63891,,,,0.195487,-11.7995,15.2492,0.0416185,,,,0.195487,0,0,0,,,,0,-58.6907,19.1936,3.13532,,,,0.195487,-23.5812,15.7934,0.374202,,,,0.195487,
11.9483,-35.3297,16.6418,1.0066,,,,0.195487,-47.0358,17.7817,1.93214,,,,0.195487,-70.255,20.9435,4.66255,,,,0.195487,-11.7985,15.2506,0.0418337,,,,0.195487,0,0,0,,,,0,-58.6826,19.2161,3.15139,,,,0.195487,-23.5789,15.7978,0.376155,,,,0.195487,
11.9584,-35.3259,16.6508,1.01179,,,,0.195487,-47.0302,17.7967,1.94205,,,,0.195487,-70.2434,20.9749,4.6862,,,,0.195487,-11.7974,15.252,0.0420472,,,,0.195487,0,0,0,,,,0,-58.6742,19.2386,3.16745,,,,0.195487,-23.5767,15.8022,0.378116,,,,0.195487,
11.9685,-35.3222,16.6597,1.01699,,,,0.195487,-47.0243,17.8116,1.95195,,,,0.195487,-70.2317,21.0062,4.70984,,,,0.195487,-11.7964,15.2535,0.0422629,,,,0.195487,0,0,0,,,,0,-58.666,19.261,3.18352,,,,0.195487,-23.5744,15.8066,0.380072,,,,0.195487,
11.9786,-35.3184,16.6685,1.02219,,,,0.195487,-47.0187,17.8264,1.96187,,,,0.195487,-70.2201,21.0373,4.73348,,,,0.195487,-11.7953,15.2549,0.0424766,,,,0.195487,0,0,0,,,,0,-58.6576,19.2833,3.19957,,,,0.195487,-23.5723,15.811,0.382035,,,,0.195487,
11.9887,-35.3147,16.6773,1.02739,,,,0.195487,-47.0129,17.8411,1.97176,,,,0.195487,-70.2083,21.0683,4.7571,,,,0.195487,-11.7943,15.2563,0.0426926,,,,0.195487,0,0,0,,,,0,-58.6493,19.3054,3.21564,,,,0.195487,-23.5699,15.8153,0.383993,,,,0.195487,
11.9988,-35.3109,16.6861,1.03258,,,,0.195487,-47.0073,17.8558,1.98167,,,,0.195487,-70.1967,21.0992,4.78072,,,,0.195487,-11.7932,15.2576,0.0429063,,,,0.195487,0,0,0,,,,0,-58.6409,19.3275,3.23168,,,,0.195487,-23.5678,15.8196,0.385956,,,,0.195487,
12.0089,-35.3072,16.6947,1.03778,,,,0.195487,-47.0014,17.8704,1.99156,,,,0.195487,-70.1849,21.1299,4.80432,,,,0.195487,-11.7922,15.259,0.0431223,,,,0.195487,0,0,0,,,,0,-58.6327,19.3494,3.24773,,,,0.195487,-23.5654,15.8239,0.387914,,,,0.195487,
12.019,-35.3034,16.7034,1.04296,,,,0.195487,-46.9958,17.8849,2.00146,,,,0.195487,-70.1732,21.1604,4.82791,,,,0.195487,-11.7911,15.2604,0.043336,,,,0.195487,0,0,0,,,,0,-58.6242,19.3712,3.26375,,,,0.195487,-23.5633,15.8282,0.389877,,,,0.195487,
12.0291,-35.2997,16.7119,1.04816,,,,0.195487,-46.99,17.8993,2.01133,,,,0.195487,-70.1615,21.1907,4.85147,,,,0.195487,-11.7901,15.2618,0.0435517,,,,0.195487,0,0,0,,,,0,-58.616,19.3928,3.27978,,,,0.195487,-23.5609,15.8324,0.391833,,,,0.195487,
12.0392,-35.2959,16.7204,1.05334,,,,0.195487,-46.9843,17.9136,2.02121,,,,0.195487,-70.1497,21.2209,4.87502,,,,0.195487,-11.7889,15.2631,0.043765,,,,0.195487,0,0,0,,,,0,-58.6075,19.4143,3.29578,,,,0.195487,-23.5588,15.8366,0.393794,,,,0.195487,
12.0493,-35.2922,16.7289,1.05852,,,,0.195487,-46.9785,17.9277,2.03107,,,,0.195487,-70.1379,21.2509,4.89854,,,,0.195487,-11.788,15.2644,0.0439804,,,,0.195487,0,0,0,,,,0,-58.5993,19.4358,3.31178,,,,0.195487,-23.5564,15.8407,0.395748,,,,0.195487,
12.0594,-35.2883,16.7373,1.06369,,,,0.195487,-46.9728,17.9419,2.04094,,,,0.195487,-70.1262,21.2808,4.92204,,,,0.195487,-11.7868,15.2658,0.0441932,,,,0.195487,0,0,0,,,,0,-58.5908,19.457,3.32774,,,,0.195487,-23.5543,15.8449,0.397706,,,,0.195487,
12.0695,-35.2847,16.7456,1.06887,,,,0.195487,-46.967,17.9559,2.05078,,,,0.195487,-70.1144,21.3105,4.94551,,,,0.195487,-11.7858,15.2671,0.044408,,,,0.195487,0,0,0,,,,0,-58.5825,19.4782,3.34371,,,,0.195487,-23.5519,15.849,0.399656,,,,0.195487,
12.0796,-35.2808,16.7539,1.07403,,,,0.195487,-46.9613,17.9698,2.06062,,,,0.195487,-70.1026,21.34,4.96898,,,,0.195487,-11.7847,15.2684,0.0446202,,,,0.195487,0,0,0,,,,0,-58.5741,19.4992,3.35965,,,,0.195487,-23.5498,15.853,0.401611,,,,0.195487,
12.0897,-35.2772,16.7621,1.07919,,,,0.195487,-46.9555,17.9837,2.07044,,,,0.195487,-70.0908,21.3694,4.9924,,,,0.195487,-11.7837,15.2697,0.0448344,,,,0.195487,0,0,0,,,,0,-58.5658,19.5201,3.37559,,,,0.195487,-23.5474,15.8571,0.403557,,,,0.195487,
12.0998,-35.2733,16.7703,1.08434,,,,0.195487,-46.9498,17.9975,2.08027,,,,0.195487,-70.079,21.3987,5.01582,,,,0.195487,-11.7826,15.2709,0.0450459,,,,0.195487,0,0,0,,,,0,-58.5573,19.541,3.39149,,,,0.195487,-23.5453,15.8611,0.405508,,,,0.195487,
12.1099,-35.2696,16.7784,1.0895,,,,0.195487,-46.944,18.0112,2.09007,,,,0.195487,-70.0671,21.4279,5.03921,,,,0.195487,-11.7816,15.2722,0.0452595,,,,0.195487,0,0,0,,,,0,-58.549,19.5617,3.4074,,,,0.195487,-23.5429,15.865,0.40745,,,,0.195487,
12.12,-35.2658,16.7865,1.09464,,,,0.195487,-46.9383,18.0249,2.09988,,,,0.195487,-70.0553,21.457,5.06258,,,,0.195487,-11.7804,15.2735,0.0454703,,,,0.195487,0,0,0,,,,0,-58.5405,19.5824,3.42328,,,,0.195487,-23.5408,15.869,0.409397,,,,0.195487,
12.1301,-35.2621,16.7946,1.09979,,,,0.195487,-46.9325,18.0385,2.10967,,,,0.195487,-70.0434,21.486,5.08593,,,,0.195487,-11.7795,15.2747,0.0456834,,,,0.195487,0,0,0,,,,0,-58.5322,19.603,3.43917,,,,0.195487,-23.5384,15.873,0.411335,,,,0.195487,
